2025-12-02 00:00:12 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:00:13 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:02:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:02:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:02:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:02:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:03:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:03:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:03:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:03:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:04:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:04:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:04:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:04:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:05:15 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:05:16 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:05:16 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764614116
2025-12-02 00:05:16 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:05:16 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:05:16 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:05:16 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:05:17 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:05:17 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:05:17 | INFO | MONITOR | Event loop thread started
2025-12-02 00:05:17 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:05:17 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:05:17 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:05:17 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:05:17 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:05:37 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:05:47 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:05:57 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:06:17 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:06:17 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:06:37 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:06:57 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:07:17 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:07:17 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:07:37 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:07:57 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:08:17 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:08:17 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:08:37 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:08:57 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:09:17 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:09:17 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:09:37 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:09:57 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:10:10 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:10:12 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:10:12 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764614412
2025-12-02 00:10:12 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:10:12 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:10:12 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:10:12 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:10:12 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:10:12 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:10:12 | INFO | MONITOR | Event loop thread started
2025-12-02 00:10:12 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:10:13 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:10:13 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:10:13 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:10:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:10:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:10:43 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:10:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:11:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:11:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:11:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:11:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:12:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:12:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:12:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:12:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:13:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:13:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:13:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:13:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:14:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:14:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:14:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:14:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:15:10 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:15:12 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:15:12 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764614712
2025-12-02 00:15:12 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:15:12 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:15:12 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:15:12 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:15:12 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:15:12 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:15:12 | INFO | MONITOR | Event loop thread started
2025-12-02 00:15:12 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:15:12 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:15:12 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:15:12 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:15:12 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:15:32 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:15:42 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:15:52 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:16:12 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:16:12 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:16:32 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:16:52 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:17:12 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:17:12 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:17:32 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:17:52 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:18:12 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:18:12 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:18:32 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:18:52 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:19:12 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:19:12 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:19:32 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:19:52 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:20:12 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:20:13 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:20:13 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764615013
2025-12-02 00:20:13 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:20:13 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:20:13 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:20:13 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:20:13 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:20:13 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:20:13 | INFO | MONITOR | Event loop thread started
2025-12-02 00:20:13 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:20:14 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:20:14 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:20:14 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:20:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:20:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:20:44 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:20:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:21:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:21:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:21:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:21:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:22:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:22:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:22:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:22:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:23:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:23:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:23:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:23:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:24:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:24:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:24:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:24:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:25:09 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:25:11 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:25:11 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764615311
2025-12-02 00:25:11 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:25:11 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:25:11 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:25:11 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:25:11 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:25:11 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:25:11 | INFO | MONITOR | Event loop thread started
2025-12-02 00:25:11 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:25:11 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:25:11 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:25:11 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:25:11 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:25:31 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:25:41 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:25:51 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:26:11 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:26:11 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:26:31 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:26:51 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:27:11 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:27:11 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:27:31 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:27:51 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:28:11 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:28:11 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:28:31 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:28:51 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:29:11 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:29:11 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:29:31 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:29:51 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:30:11 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:30:13 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:30:13 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764615613
2025-12-02 00:30:13 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:30:13 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:30:13 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:30:14 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:30:14 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:30:14 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:30:14 | INFO | MONITOR | Event loop thread started
2025-12-02 00:30:14 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:30:14 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:30:14 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:30:14 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:30:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:30:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:30:44 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:30:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:31:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:31:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:31:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:31:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:32:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:32:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:32:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:32:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:33:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:33:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:33:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:33:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:34:14 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-12-02 00:34:14 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:34:34 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:34:54 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:35:11 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-12-02
2025-12-02 00:35:12 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-12-02 00:35:12 | INFO | MONITOR | Backed up stale positions.json to positions.json.startup_1764615912
2025-12-02 00:35:12 | INFO | MONITOR | ✓ Cleared stale positions.json - will rebuild from broker holdings
2025-12-02 00:35:12 | INFO | MONITOR | Skipping file load - broker will be source of truth
2025-12-02 00:35:12 | INFO | HOLDINGS_SYNC | Fetching positions and holdings from broker...
2025-12-02 00:35:12 | INFO | HOLDINGS_SYNC | Found 0 open LONG positions from position() API
2025-12-02 00:35:12 | INFO | HOLDINGS_SYNC | No positions or holdings found at broker
2025-12-02 00:35:12 | INFO | MONITOR | Position monitoring started with bucketed LTP checking
2025-12-02 00:35:12 | INFO | MONITOR | Event loop thread started
2025-12-02 00:35:12 | INFO | MONITOR | Event loop started successfully for priority queue
2025-12-02 00:35:13 | INFO | MONITOR | Priority API queue enabled and started
2025-12-02 00:35:13 | INFO | SL_RETRY | SL retry thread started - waiting 30s before initial placement (conserve startup API quota)
2025-12-02 00:35:13 | INFO | SL_RETRY | SL retry thread started successfully
2025-12-02 00:35:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:35:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:35:43 | INFO | SL_RETRY | SL retry thread active - conservative mode (1 SL per 20s, max 10 retries)
2025-12-02 00:35:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-12-02 00:36:13 | INFO | MONITOR | Paper trades checked (next in 60s)
